,Date,Contributor,Zip,Amount,Recipient,Record Type Description,Source Description
630,4/13/2012,"Rosen, Andrew",1950.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
631,4/17/2012,"Brackenridge, Alec",1778.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
632,4/20/2012,"Blount, Kristin",2140.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
633,4/23/2012,"Edwards, Rachel",2128.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
634,4/23/2012,"Owens, Leonard",1907.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
635,4/23/2012,"Thompson, Catherine",2493.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
636,4/25/2012,"Godoff, Matthew ",2118.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
637,4/25/2012,"Landry, Charles",2474.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
638,4/25/2012,"McCall, William",1890.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
639,4/25/2012,"Richardson, David",1890.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
640,4/27/2012,"Ayoub, Paul",2186.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
641,4/27/2012,"Goodwin, Thomas",1982.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
642,4/27/2012,"Quinn, Daniel",2043.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
643,4/27/2012,"Spiegel, Wayne",1581.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
644,5/3/2012,"Breslin, Roger",1748.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
645,5/3/2012,"Flaherty, Brian",2129.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
646,5/3/2012,"Goodhue, David",2127.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
647,5/14/2012,"Jamieson, Scott",1810.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
648,5/14/2012,"Rizzo, Leeanne",2127.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
649,5/23/2012,"Bagdasarian, Bruce",2459.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
650,5/23/2012,"Chodat, Carolyn",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
651,5/25/2012,"Beal, Richard",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
652,5/25/2012,"Cunniff, June",2190.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
653,5/25/2012,"Page, Richard",2061.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
654,5/25/2012,"Roe, Dermot",1982.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
655,5/25/2012,"Spurr, John",2066.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
656,5/25/2012,"Sullivan, John",1867.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
657,5/25/2012,"Warren, Dana ",2196.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
658,5/30/2012,"Doyle, Patrick",2481.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
659,5/30/2012,"Kickham, Brian",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
660,5/30/2012,"Parker, David",2118.0,$150.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
661,6/1/2012,"Mullane, Neil",2339.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
662,6/1/2012,"Tierney, Mary ",2136.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
663,6/5/2012,"Lally, Sandra",2053.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
664,6/5/2012,"Peck, Jonathan",2359.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
665,6/5/2012,"Ramirez, Leah",2129.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
666,6/6/2012,"Beal, Robert",2109.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
667,6/7/2012,"Barriero, Brian",2056.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
668,6/7/2012,"Gomes, Sandra",3087.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
669,6/11/2012,"Bora, Lynn",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
670,6/11/2012,"Brackenridge, Alec",1778.0,$400.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
671,6/15/2012,"Druker, Ronald",2110.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
672,6/19/2012,"Boule, Laura",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
673,6/19/2012,"Cadigan, Laurie",1742.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
674,6/20/2012,Dempsey Committee,2026.0,$300.00,Greater Boston Real Estate Board PAC,Committee,2012 Pre-primary Report (PAC)
675,6/20/2012,"Fields, Daphna",2492.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
676,6/20/2012,"Maley, Adrienne",2127.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
677,6/20/2012,"McDonough, Susan",2664.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
678,6/22/2012,"Schwartz, Steven",2459.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
679,6/25/2012,"Gill, Michael",2767.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
680,6/25/2012,"Sims, Shay",2482.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
681,6/27/2012,"Hansen, Tucker",2043.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
682,7/5/2012,"Perry, Ronald",1776.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
683,7/16/2012,"McDonough, Gail",2110.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
684,7/16/2012,"Nelson, Eric",1852.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
685,7/17/2012,"Chryssicas, Theodore",2481.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
686,7/17/2012,"Daniels, Matthew ",1982.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
687,7/17/2012,"Elcock, James",2090.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
688,7/17/2012,"Epstein, Lawrence ",1748.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
689,7/17/2012,"Lawrence, Christopher",2127.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
690,7/17/2012,"Lee, Theodore",2108.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
691,7/17/2012,"Partridge, James",2460.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
692,7/25/2012,"Hynes, Thomas",2467.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
693,8/10/2012,"Bush, Amy",1845.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-primary Report (PAC)
694,8/31/2012,"Tanski, William",2421.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
695,9/12/2012,"Sarno, Andrew",2156.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
696,9/12/2012,"Urbanek, Janis",2090.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
697,9/19/2012,"Crooks, Christopher",2056.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
698,9/19/2012,"Fothergill, Edward",2155.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
699,9/19/2012,"Goade, William",2129.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
700,9/19/2012,"Harvey, Matthew ",2109.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
701,9/19/2012,"Lowe, Richard",1810.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
702,9/19/2012,"Sciolla, Joseph",2052.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
703,9/19/2012,"Subber, Adam",1760.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
704,9/19/2012,"Sullivan, Daniel",2109.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
705,9/19/2012,"Young, Maureen",1810.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
706,9/20/2012,"Moses, Judith",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
707,9/21/2012,"Higgins, Diane",1730.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
708,9/21/2012,"Munsell, Keith",2468.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
709,9/24/2012,"Howard, Stephen",1930.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
710,10/3/2012,"Boyle, John",1778.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
711,10/17/2012,"Given, Annette",2215.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2012 Pre-election Report (PAC)
712,10/29/2012,"Slom, Julia Anne",,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Year-end Report (PAC)
713,12/6/2012,"Sprague, Kenneth",1887.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Year-end Report (PAC)
714,12/27/2012,"Levingston, Scott",2492.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2012 Year-end Report (PAC)
715,12/28/2012,"Spiegel, Sidney",2368.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2012 Year-end Report (PAC)
716,1/3/2013,"Wessling, Stephen",1286.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
717,1/8/2013,"Clarke, Erika ",2052.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
718,1/8/2013,"Cunniff, June",,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
719,1/10/2013,"Pulsifer, Gordon",2061.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
720,1/11/2013,"Beal, Richard",2043.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
721,1/14/2013,"Dominguez, Kara",1887.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
722,1/14/2013,"Murphy, Michael",2081.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
723,1/14/2013,"Piltch, Richard",2492.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
724,1/22/2013,"Wentworth, Clayton",1832.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
725,1/23/2013,"Dermody, William",2494.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
726,1/23/2013,"Dulczewski, John",1821.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
727,1/23/2013,"Gell, Jason",2215.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
728,1/23/2013,"Harrington, Robert",1702.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
729,1/23/2013,"Heffernan, Deborah",2476.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
730,1/23/2013,"Ligris, Nikolaos",2492.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
731,1/23/2013,"Lockberg, Gail",2487.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
732,1/23/2013,"Martocchia, Amleto",2472.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
733,1/23/2013,"McDonough, Susan",2664.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
734,1/23/2013,"Movsessian, Todd",2452.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
735,1/23/2013,"Taranto, Joanne",2453.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
736,1/23/2013,"Yorkis, Paul",2053.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
737,1/25/2013,"DiMella, Michael",2116.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
738,1/25/2013,"Gallaway, Kerry",2050.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
739,1/25/2013,"Henken, Richard",2030.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
740,1/25/2013,"McCarthy, David",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
741,1/25/2013,"Norton, Thomas",1742.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
742,1/25/2013,"Presti, Marie",2458.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
743,2/4/2013,"Maley, Adrienne",2127.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
744,2/4/2013,"Peck, Jonathan",2359.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
745,2/4/2013,"Rappoli, Paul",2035.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
746,2/4/2013,"Sullivan, John",1867.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
747,2/15/2013,"Dunn, Gregory",2186.0,$25.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
748,2/19/2013,"DeStefano, Jennie",2155.0,$20.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
749,2/19/2013,"Shaw, Christine",1880.0,$10.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
750,2/26/2013,"Brown, Gregory",1701.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
751,3/4/2013,"Forman, Amy",1746.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
752,3/4/2013,"Page, Richard",2061.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
753,3/4/2013,"Sims, Shay",2482.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
754,3/7/2013,"Howard, Stephen",1930.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
755,3/7/2013,"Milone, Mark",1760.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
756,3/15/2013,"Fish Will, Karen",2738.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
757,3/15/2013,"Munsell, Keith",2468.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
758,3/15/2013,"Warren, Dana",1983.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
759,3/20/2013,"Epker, Mark",2026.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
760,3/27/2013,"Natalizio, Paul",1730.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
761,3/27/2013,"Shortsleeve, Robert",2130.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
762,3/28/2013,"Brierley, Robert",2025.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
763,4/4/2013,"Drady, David",2115.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
764,4/4/2013,"Mullane, Neil",2339.0,$75.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
765,4/12/2013,"Lerner, James",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
766,4/12/2013,"Ranco, John",2246.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
767,4/17/2013,"Ayoub, Paul",2186.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
768,4/17/2013,"Hussey, Michael",2066.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
769,4/17/2013,"O'Neill, John",2186.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
770,4/19/2013,"DeVito, Francesco",2021.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
771,4/19/2013,"Sarno, Andrew",2156.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
772,4/25/2013,"Bagdasarian, Bruce",2459.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
773,4/25/2013,"Bora, Lynn",2043.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
774,4/25/2013,"Boule, Laura",1730.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
775,4/25/2013,"Brackenridge, Alec",1778.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
776,4/26/2013,"Orlandino, Roberta",2130.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
777,4/29/2013,"Moore, Judith",2420.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
778,4/29/2013,"Moses, Judith ",2467.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
779,4/29/2013,"Sullivan, Edward",2118.0,$50.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
780,4/29/2013,"Wluka, David",2067.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
781,5/6/2013,"Lebling, Thomas",10006.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
782,5/8/2013,"Donahue, Thomas",32765.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
783,5/13/2013,"Barriero, Brian",2056.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
784,5/15/2013,"McHugh, George",2180.0,$200.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
785,5/15/2013,"McPhee, Joseph",1532.0,$300.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
786,5/15/2013,"Wollinger, William",1940.0,$250.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
787,5/17/2013,"Dempsey, Bryan",2360.0,$100.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
788,5/17/2013,"Hajjar, Charles",2186.0,$500.00,Greater Boston Real Estate Board PAC,Individual,2013 Mid-Year Report (PAC)
